satisfaction,4361
dialogue,4676
stuck,4582
neglected,9202
placement,6162
crazy,5630
maximize,6118
eased,2851
scrutiny,5001
really,845
begin,852
catastrophe,5327
censorship,7919
kuwait,9095
chicken,8742
laboratory,3719
limit,1054
roadway,8371
valued,1232
deprived,7999
anacomp,8609
annually,1751
justify,4931
another,204
perceptions,6563
northern,1432
unocal,5040
coatings,6812
albert,4067
wrap,7822
incurred,4299
remarkable,4987
freeze,6434
totaled,1309
firms,365
station,1896
discovered,2058
berry,6316
brokers,949
a$,2582
home-equity,7468
traffic,1723
indications,3842
n.v,9192
acknowledge,7245
greed,8994
funny,5129
property\/casualty,9297
geographic,9941
recover,3116
surgical,8445
final,1106
gas,539
museum,4002
oh,7041
skeptics,7144
centered,9629
genetics,5681
risks,1481
plot,5775
sustained,2967
wants,825
humana,5419
hold,841
tested,4811
ec,2126
stateswest,3129
prominent,4168
forfeiture,5124
toll,3770
terry,5557
full,632
fund,293
workings,9572
mom,9174
thick,8459
eating,5111
soliciting,7716
forces,1254
sticking,8432
b.,1809
commonly,7332
literally,5714
tape,2698
slowly,3759
kgb,7509
body,2839
morning,1207
southmark,9826
floors,6908
honecker,2542
oil,268
anticipation,3342
mouse,8248
street,321
morris,1973
guests,5684
quantities,4772
suitors,7743
guilty,1612
contractors,3687
illuminating,5144
topple,9499
chip,2083
trying,547
streak,9452
definitely,5988
full-time,7443
evasion,8061
perspective,3401
rowe,4030
turnover,2701
loyal,3723
opening,1455
add,1215
later,466
wear,4599
ideas,2925
rape,2947
mulford,6530
trends,2700
must,403
sierra,5008
banque,6307
complicated,3681
uncovered,6254
azoff,4626
prescribed,9283
pouring,5779
boone,8674
subordinated,1562
symptoms,5250
controlling,3163
negotiable,3501
wins,4822
author,3061
projection,6582
doubtful,9671
uneasy,9845
owes,5760
accountability,7832
non-violent,5472
battered,5595
contacted,7960
delaying,7361
al,6737
stake,320
roth,6609
focuses,8959
founded,3182
certificate,5937
beach,2370
afraid,4224
somalia,8423
ms.,486
delicate,7994
k,5436
mainframe,2928
fled,5401
barrier,4630
experiencing,5666
although,366
rational,6589
lion,5169
altogether,4416
wire,4602
maxicare,7013
damn,7984
defaulted,8829
creating,2343
levine,4311
expenses,1158
repaired,8362
angels,5291
hand-held,9005
object,8273
santa,1257
pork-barrel,7623
recital,9792
planted,9261
blast,7286
regional,1501
countries,672
district,802
climate,3456
u,6691
refused,2066
come,433
reconsider,8350
christmas,2293
occupied,8274
knock,9724
wellington,5045
ambitious,4069
pasta,9903
bullock,8702
method,4324
blumenfeld,5310
crane,4251
insurer,2543
applied,2469
joint-venture,7503
affidavits,6734
everyone,1376
achenbaum,4062
190-point,4606
survival,4806
tires,6241
unexpected,5038
francis,6916
tucker,7775
margaret,5721
do,87
monster,9177
announcing,3926
identity,6072
living,2031
importance,3486
inhibit,8157
darman,3950
proceeds,1334
revived,5810
picked,3868
looming,9735
burns,5605
nigel,4005
outstanding,546
valley,1271
coordination,8794
monsanto,8245
figuring,7428
extraordinary,2128
colombian,5337
replacement,3519
antar,4419
plummeted,3622
dubious,6872
nobel,6541
d.t.,4667
procedural,5785
ekco,8041
dated,5090
sorrell,7718
nagging,9902
bounced,8678
firm,191
learned,2619
desktop,5367
neil,7033
kemper,3849
overhead,4756
admitted,3340
perform,4761
producer,1594
distributor,3954
facility,1549
fiat,3380
cement,6342
politburo,5193
posner,9267
derivative,4671
bush,256
call,786
erode,6404
helping,2092
eighth,8040
minorities,6125
explosions,6896
executed,4277
restore,3223
thrust,8462
traub,9515
panel,1554
pitches,7617
careful,4640
hess,6065
confirmation,5346
fortunes,6432
inner,5427
discuss,2124
witness,4603
flood,7434
delegates,9656
path,3736
quina,9306
beta,5073
with,22
lloyd,1513
teams,2969
bat,9867
upside,7214
displays,4262
maintained,3196
unconstitutional,4593
atlanta,2426
supplier,3645
wages,3551
current,264
consequence,7956
leaseway,7519
hungary,2350
prosecutorial,8334
bed,6770
chris,7317
rattled,9789
half,387
bran,7898
knocking,6984
merksamer,3102
second-largest,3321
sears,1720
eliminating,3822
waertsilae,3052
borough,5075
management-led,9134
commute,7947
smiling,9824
felony,5393
itel,9073
agreeing,4411
termination,9837
revolution,3754
highlight,6943
olivetti,4333
risk,645
wade,7805
list,1396
three-month,2576
recoup,9793
shared,4364
vetoed,7799
rothschild,3524
claim,1528
hutchinson,6950
income,183
exploit,6415
proper,4343
somebody,3420
trial,1166
volume,395
drilling,3266
hardest,6458
effect,687
carry,1526
dry,4893
stretch,3901
intriguing,9066
dallas,1816
trailed,7770
saab-scania,7686
especially,859
specialists,2198
situations,7711
alternative,1953
mid-1980s,7553
voices,5271
fiscal,415
speaks,7151
stevenson,9449
mich,8234
broken,2774
trade,218
least,296
fastest,8941
blessing,8664
gainers,6441
barney,3153
readily,6187
fargo,3698
unraveled,9846
missouri,3613
letters,2180
resolved,3315
steve,3900
times,421
mission,3858
steven,3231
reward,5217
needs,1194
market-share,9742
belong,5913
region,1646
opinion,1825
casualty,3356
sr.,9444
device,2847
enthusiasm,6017
realist,7090
slow,1199
texas,483
contracted,5351
cable-tv,8714
literature,7001
dale,6827
bitterly,7889
sidewalk,8413
d.c.,3003
corr,5973
arms-control,6752
angry,3789
widening,7813
ally,4226
categories,4089
mechanical,8230
restraint,7673
shere,9403
compares,2906
user,3915
stated,3230
places,2745
exhausted,8063
infringed,9893
racial,3873
amounts,1351
bruce,5078
trusts,9525
fingers,8081
free,809
hahn,3018
paul,1557
know-how,7510
underwear,7780
liquid,4313
pair,7054
o.,5476
diet,5998
registration,4552
letting,4506
dividend,703
examination,4112
mayor,1824
berkeley,3798
backed,1311
rhone-poulenc,9359
republics,9342
breeden,2335
paramount,3301
quebecor,3407
organized,3108
inadequate,5145
ice,3980
quickly,913
concentration,8771
contained,3686
pickup,6159
remarks,3121
codes,7938
thatcher,1537
proceed,4538
headed,1654
wildlife,7224
restricted,3881
portions,7624
wears,8536
new-issue,7034
shipped,3892
cast,2989
devoe,8845
passenger,4163
tuition,5265
rep,9800
've,573
alter,4415
developers,2600
races,6183
clouds,7934
clinton,6809
together,1201
foreign-exchange,3085
endless,8901
bargaining,6308
frankly,6918
looking,735
vary,3238
lows,5170
lease,3721
catch,3070
psychology,4170
andersson,4833
stone,3131
considered,989
rallied,3310
each,215
aroused,8624
glamorous,7449
wathen,4400
contemplated,8786
favor,1679
links,4312
terms,520
terminate,9487
game,1085
imposed,3091
fitzwater,5122
works,1321
murphy,5463
mca,1972
obligation,2267
imbalances,6470
override,5483
kangyo,9085
fully,1144
defended,5093
financed,3831
notorious,9210
buffer,9619
veto,1057
presidency,4342
pilson,2941
tool,3771
insight,9716
prospect,2455
bank-backed,5912
longest,8210
converting,5966
pilots,1045
moving,1398
bankrupt,7875
flew,6428
tribe,8481
resigning,6599
steel,601
feels,4699
succeeded,2963
isler,9071
tea,5253
yankee,9576
abandon,5279
announced,411
macmillan,5449
trucks,1693
processors,6581
regrets,9328
unicorp,9925
telecommunications,1833
buffett,6790
states,600
permanent,2870
lenders,2352
catching,8728
daughter,5360
reasonably,6188
establish,2533
weyerhaeuser,5876
remainder,4554
consolidated,2477
unpopular,7786
three,132
losses,392
eddie,6876
organizing,6549
fronts,8976
pay,254
buick,4086
merged,3728
lists,3289
looms,9124
torrijos,7189
lighter,7527
monitored,5460
helmut,8131
institution,2673
dogged,8863
fluctuations,6040
cbs,1016
prescription,7074
rifenburgh,9362
tree,6246
strike,1111
scarce,6615
blockbuster,6779
singapore,2107
mutual-fund,5742
contras,3162
blackstone,7285
believe,620
debut,4254
slashing,7712
weapon,5874
uncomfortable,9530
ironically,6488
arguments,3927
counting,5356
lipper,6507
minneapolis,3293
hailed,6934
applies,8616
guards,7456
him,299
phelan,2189
hottest,6467
declared,1993
concrete,2907
max,5176
friday,282
additions,8585
competing,2778
pwa,5504
agreed,344
buying,360
bureaucracy,4638
statements,2638
having,718
posed,9266
allow,893
thing,902
screen,3319
state-owned,3422
army,2119
mandated,7007
commit,7946
queen,8342
resumed,5807
hatch,9011
merit,5731
speculate,5838
baring,9865
patterson,7057
intervene,9064
outset,9948
partner,1061
sat,3889
lost,634
mentality,9152
jailed,7496
jeopardize,8177
gaining,5130
applicants,7262
aging,6288
switch,3768
professional,1767
bushel,5320
shadow,5005
too,306
calls,714
doyle,8871
ironic,8167
covering,2724
orders,455
unsuccessful,4210
cumulative,3948
year-end,4404
finnair,8950
ltd,1475
pact,2144
pullout,9303
minutes,1495
walk,3656
besides,2717
cater,8729
wooing,9856
acted,5280
imminent,4919
sdi,4362
d'arcy,8816
challenges,4090
comprehensive,2656
anticipate,5294
clearing,3676
garden,2257
tribune,8482
makes,558
ski,3758
quite,1597
riskier,6199
unless,1156
cheap,2992
douglas,2383
colleagues,2163
oakland,1940
educational,2529
blamed,3065
broadcasting,1525
doubts,4681
quack,9304
participants,2312
durkin,8880
count,3813
extraordinarily,8932
cautiously,7310
when,67
crown,5359
diverted,6007
fda,3270
grower,6930
ratners,4981
writing,3338
sex,3042
row,3630
vested,7798
delicious,4257
unload,9539
harry,4125
brewer,7900
shelf,4036
model,1794
royal,2754
assumed,3346
registered,2821
associations,6755
table,2572
chromosome,5613
thwart,9496
vienna,7219
mich.,2817
debts,3364
camps,7302
british,303
habit,8119
beneficial,4431
subsequently,5245
potential,648
indirect,6475
provide,577
touted,9839
floating,6039
j.,888
declines,1249
personally,4963
yeast,7231
basically,3794
traded,926
inviting,9069
caribbean,5325
lots,3722
upset,4212
parallels,8286
duties,2918
actively,4221
artistic,6754
restaurant,2275
formula,3969
reebok,4352
universal,4393
invested,2306
doors,4891
meets,7548
consultant,1373
tentatively,2971
officially,3619
forum,8967
dd,7354
months,126
packwood,4335
wright,3660
environmentalism,7404
unsuccessfully,8504
inefficient,6960
seller,4032
king,2224
persons,6565
embarrassment,5656
stripped,6656
cuba,4664
slipping,5231
coastal,5616
winners,4601
hectic,9890
fm,8091
room,1518
short-term,966
issuers,5159
team,773
pinkerton,3113
air-freight,6290
chooses,7927
nurses,9946
education,1375
born,3800
advent,7839
generate,2736
fancy,5391
f.,2089
nightmare,8263
attempts,3451
bottles,7894
bursts,7297
theme,3426
paribas,1555
jolted,9083
justified,5701
korean,3096
intelogic,5156
focusing,3477
hybrid,4491
mall,7537
rochester,4785
seniority,7694
norway,8267
safe,2012
layoffs,7516
ranging,2749
scenes,5824
damages,2057
evil,6408
park,1516
ramirez,9311
privatized,9290
hispanic,5418
famous,3175
feelings,6034
deficit-reduction,3816
characteristic,8736
enjoying,8049
frankfurt,1906
america,540
cycle,3002
topics,8474
iran,5433
valuation,7215
seconds,5527
palladium,6557
highly,1327
jazz,7497
peru,6566
indefinitely,6958
soda,9428
very,253
financially,3271
suez,7742
lewis,3194
single-family,7708
self-employed,9396
contested,9649
offenders,8277
favored,4279
tonight,6681
louis,2138
disturbing,6863
french,894
temblor,4810
piano,9776
narrow,2678
deck,7359
agrees,3787
spinoff,3897
marriage,7012
jamaica,8174
usual,1774
studios,6657
tremors,6247
sweden,5549
released,1625
previously,719
regatta,9993
shipments,2323
chan,5612
mips,3104
businesses,432
idle,4296
sent,1003
products,189
showtime,3227
lined,7528
boveri,8679
positive,1798
russian,3886
granting,8114
advised,3443
thornburgh,7765
presentation,7630
who,56
have,34
paterson,9242
sagging,7121
apart,3148
indicted,4493
campus,7908
mutual,1359
mines,3612
occasions,6545
parade,9764
landing,4139
convex,7341
fueled,3703
syndicates,7753
name,816
string,4374
victories,8519
fears,1708
beam,7881
outlook,2227
experimental,6894
merchandising,9153
scoring,5526
thurmond,6677
enacted,4469
inherited,7486
biscuits,9973
gene,1611
avoiding,6303
voluntarily,6267
republic,3520
admission,5890
ceiling,2081
weekend,1871
us,505
suggestions,4379
arkla,8621
filling,4701
reserves,824
soviets,1404
alongside,8603
wilder,6271
protected,3744
sporadic,9441
mesa,2742
cray-3,6369
benefit-seeking,7280
shares,71
upjohn,4816
off,170
par,1163
lyondell,8216
cosmetic,7345
broad-based,8691
transportation,846
easy,1547
seize,4560
alabama,9596
relax,7666
weak,1521
staffers,4041
interrupted,9719
uncle,9529
over-the-counter,1242
mateo,8226
amsterdam,5290
draft,6867
rocky,8375
futures-related,8102
firmed,6425
treasury,281
momentum,4152
report,237
us$,1538
albany,8598
adrs,7837
rolled,4029
payouts,9243
erased,9682
positions,1384
lift,3494
staging,9446
acceptances,5054
surged,1744
isi,9985
heat,2220
open,670
matthews,9144
ban,2050
heart,1655
hiring,3705
bunny,8705
agenda,4225
propane,9949
beverly,4080
telling,2970
boost,961
slightly,746
please,6570
center,715
captured,5608
federated,5121
georgia-pacific,1653
est,3696
branch,2160
bases,3669
intends,2222
material,1681
watching,2974
eastern,733
stability,3421
moscow,1497
daughters,5639
activities,1214
insider,3488
enemies,6883
theoretical,9492
picop,7614
hdtv,4126
women,940
slew,9424
embarrassed,8896
standpoint,9447
page,3735
cherry,7925
coats,7327
lesser,6996
gotten,3382
automotive,1604
persuaded,6155
westmoreland,6711
radio,1662
swelling,9471
securities,125
glory,6448
nine-month,4006
portable,5777
wendy,9564
seventh,5529
pledge,8308
act,755
lung-cancer,7532
referring,3117
brewery,8686
europeans,5384
rubles,4994
prospects,2192
years,72
speed,1803
appealing,7261
tariffs,5028
committing,9642
mahfouz,6516
czechoslovakia,5980
represented,2631
talks,711
until,314
economist,1188
fabric,6416
dow,447
giorgio,9702
carpeting,8724
accomplished,9590
disadvantage,7372
remove,3219
officer,290
underscore,9532
random,3626
grand,1426
flowers,8089
classes,3254
disruption,6005
recession,965
certified,9935
fk-506,8952
exception,4694
significant,891
piece,2190
preparation,6578
nervously,9944
success,1406
shannon,9399
quake,1062
accompanied,5057
steppenwolf,7162
gandhi,3274
long-distance,4940
toronto-based,5034
chung,5944
large-scale,7514
lorenzo,4143
split,1578
unchanged,1075
rivals,2633
appreciate,6747
disrupted,6860
deciding,4103
prime,956
touch,4389
league,2308
chairs,5938
soon,640
employers,2436
ernst,7406
egypt,9675
madison,4509
feat,9688
actors,5281
adjuster,8587
fortune,6431
freedoms,7438
calif.-based,7907
freight,3183
honor,3978
conspiring,7958
properties,1304
titled,7767
inevitable,6961
structural,2016
resembles,9345
write-downs,5881
preceding,9275
bond,271
jersey,1762
flat,1219
grants,3186
mainstay,8220
outcry,4953
automobile,3062
nih,4750
milk,3103
feeling,3014
scene,3633
colors,8758
punish,8340
emerson,9677
holt,9713
implicit,8148
worrying,8555
stewart,5840
egyptian,8890
home,318
smallest,6640
du,2727
concept,2779
experiment,3474
adds,867
valhi,9545
easier,2345
spotted,7154
paris,1715
announce,2583
newcomers,8259
aer,9970
cuban,5978
caffeine-free,7905
brunt,8699
taking,835
circles,6346
etc,9885
lives,2136
ciba-geigy,5082
change,428
carl,3159
standard,739
better,500
uv-b,9543
among,211
surge,2075
luxury-car,7004
appeal,1670
hats,6460
warner,578
consistently,3578
aftershocks,5283
visit,2284
attracting,4623
pages,1975
breathing,8685
explosion,6027
exotic,7413
tide,8463
lying,5448
perfect,4959
petition,5769
hitting,6069
eye,2168
disclosing,9662
gillett,4907
cananea,6795
papers,2684
chemicals,1585
jones,459
explains,3592
day,272
edge,3372
surface,4200
weather,3436
fees,788
statutory,7727
messrs.,2401
excessive,4471
follows,1850
unification,7783
tomorrow,1601
rolling,3884
analyst,364
expensive,1610
public,273
season,1576
inc,443
redevelopment,9324
messages,6121
schwab,9386
expectation,6414
ideal,5421
rather,642
propose,7080
rely,4023
municipal,1498
identify,2861
seeking,817
fall,616
assured,5070
reputation,2689
translated,5264
loral,5447
basket,2986
tiger,3545
suits,2416
hollywood,2003
lin,1614
implied,9045
modify,9173
whooping,7811
subsidize,8437
protein,6178
sums,7169
conservation,7957
surpluses,8446
imo,9042
questionable,5791
vast,3654
antibody,6744
equitable,6888
target,1320
parking,4336
due,259
commerciale,7944
affecting,3785
st.,1629
economy,354
extent,2215
enable,3961
desks,6383
clean,2775
operate,1886
energetic,7403
stores,643
financing,604
mailing,7535
cold,2250
hints,9712
clerk,6808
eight,951
sloan,6215
marvin,4739
fleets,9693
carpet,6340
taxed,9482
acceptance,3556
agricultural,3922
carry-forward,8726
colony,4093
variations,7217
directly,1083
propaganda,8333
lighting,6506
compared,370
fox,3273
graham,6927
globe,3973
documents,1674
butcher,8712
attend,7867
support,414
access,1441
mainly,1857
equaling,4691
court,212
violates,8522
procurement,8330
midmorning,9746
aug.,2023
cancellation,9872
growth,240
ok,6143
error,4898
incidents,8153
dog,6008
logic,4939
hydro-quebec,9983
<unk>,1
salmonella,9380
reports,660
lengthy,6104
peterson,4762
tampa,9478
deputy,1783
serial,5004
embryo,6399
hinted,6466
mobil,2935
rash,7087
ghost,7447
killing,3850
pledged,5773
preserving,7075
operators,2623
sedan,6623
suggesting,4583
rebounding,9950
disease,3169
heavily,1427
hutton,1340
expense,2440
convert,2782
matter,1193
vinson,7800
prepayments,9281
relative,3120
chaos,6803
provisions,1290
gather,8104
keenan,6981
mentioned,3727
risen,2951
across,1175
reinvest,9798
craft,7971
deposits,1733
morrison,7025
harvest,4484
mead,8228
gives,1493
scaled,7125
extended,2304
cutler,8813
sociologist,9427
conceded,3940
georgia,2061
closing,1036
time,103
comparisons,6357
strokes,9456
subway,9954
functions,4477
horizon,7471
surrendered,8448
everybody,2603
burnham,1876
cheered,9632
nine,510
deals,1296
miniscribe,4515
corp.,65
efficiency,3958
worm,5880
filipino,4700
notice,4158
invented,6971
double-digit,6865
causing,2474
terminal,6672
friday-the-13th,8974
illness,7479
bargains,7878
israel,2223
pump,6181
auctioned,5908
homer,8138
bartlett,3154
concede,5344
says,44
waxman,8535
worker,2581
comic,5340
ruble,6201
kate,5703
asset,1293
complains,5341
celebrating,9627
represent,2009
fake,7419
worthy,9574
society,1437
theft,5258
suites,9463
furor,6047
tritium,9522
describe,5648
maidenform,4145
owen,6552
write-off,7229
dinkins,1180
photographic,7612
casual,7914
none,1913
foreigners,3272
chicago,482
jeffrey,3389
cocoa,3677
hong,793
mcdonald,3030
gyrations,3187
fruit,4709
nobody,2141
drexel,878
s.c,7684
apply,2424
gray,3481
cluett,9976
ru-486,4993
vigorous,5869
mid-1990s,9157
couple,1543
began,542
housing,1002
purchasing,1943
oldest,8278
controllers,8790
carbon,5324
proposing,4769
sea,1895
once,496
backing,3063
indirectly,6476
franchisee,6433
suggested,1948
mountain,2355
broderick,8695
bringing,2473
strongly,2761
provinces,9301
second-quarter,6622
share,62
advantages,5059
suing,9461
australian,1752
ala.,9595
bigger,1842
glazer,8990
books,1779
socialist,3531
stir,9919
cites,5945
bullet,7903
champagne,7922
connections,8782
though,328
ruling,1229
mounting,5182
dinner,4679
seven-day,5227
pons,9263
switched,4807
mitsui,4326
reported,220
june,623
junior,8184
planet,5771
newsletters,8261
kong,842
pro-life,7078
rises,4783
demonstrate,7363
troublesome,8484
promising,4973
pretoria,8325
mary,2932
thriving,8461
package,1183
angelo,6293
bernard,4849
indiana,5425
telesis,5852
trendy,9841
revoke,9357
struggled,7737
syrian,9474
disorders,6393
walking,5573
bank-holding,6764
nearly,440
palmer,9966
undeveloped,8496
rogers,8376
two-year,2326
quick,2407
dai-ichi,8818
social,1347
permit,3304
prosecutors,1595
enserch,8903
forcing,3832
place,665
illusion,9041
baldwin,7276
novelist,9756
negotiate,4522
sverdlovsk,8449
world-wide,1408
butler,9622
victor,5270
intensity,7494
praised,7626
frequent,5127
fault,4278
designing,5994
frightened,8975
oversight,6551
exchanges,1467
slashed,4568
specify,4799
threat,1722
concerning,4651
imposing,6077
henderson,5415
residents,1768
rake,9992
deflator,8834
processing,2315
hunter,6468
england,1491
blue,2718
skills,3894
conspiracy,3685
currently,488
unfavorable,7208
affiliated,5893
bofors,5311
riding,6198
memory,2492
wine,2896
ozone,4162
longer,917
hostile,1790
benton,9607
stern,7731
persistent,4962
capture,6797
neutral,9754
peat,9767
spanish,3895
tend,2153
behind,1116
corsica,8796
candidate,2988
hanover,2538
ordinarily,7047
staff,861
yes,4405
relies,6595
know,479
theory,2573
viacom,2577
messiah,8233
tapes,6669
prudential,4541
tired,8469
presence,2229
summer,983
calendar,6792
liabilities,3991
bausch,9932
viewpoint,9551
unexpectedly,5266
wires,6715
beatrice,4631
definitive,3262
postal,5195
steady,2509
hearings,2262
film,1468
notify,8270
storage,2510
deb,8827
antonio,4834
involves,4135
wisconsin,4059
receipts,3218
confirms,7952
concentrating,6360
engineering,1299
reversal,6604
brady,2371
confessed,9646
solutions,3762
insufficient,8162
valid,5567
erupted,8913
goupil,8112
affair,4410
public-relations,7082
coopers,5969
because,76
degree,3465
s,5223
portrayal,7625
crash,1037
genuine,5134
themes,8457
maria,8223
stock,60
racing,6587
directed,5652
purchases,1335
veterans,5568
foot,3181
pizza,7618
thailand,9490
arrest,4228
whittle,5275
dole,4263
savings-and-loan,4999
retained,3753
shv,9915
increase,244
leases,6500
annuities,7848
moody,992
coke,2905
parent,729
swings,2042
ferguson,8073
centuries,9630
die,3951
impending,5422
license,3028
tumultuous,8487
parental,8287
indication,3189
organizations,2624
drafted,6396
fidelity,3830
january,1133
press,912
relocation,6597
oct.,313
we,64
russians,9815
way,229
kleinwort,5704
tight,3134
sigh,9822
preference,4766
swiss,1420
traditional,1519
expecting,3826
authors,4624
nutritional,9213
crowded,5089
antitrust,1985
deserves,7364
abrupt,6725
disagree,4886
took,453
trades,1247
grossly,9707
girlfriend,8109
briggs,8688
no,102
building,481
gathered,6920
likewise,6108
peasants,8292
kinds,3851
coin,7328
guideline,8999
vickers,9550
direct,1187
roberti,9367
templeton,7177
misstated,7558
cigna,7318
branches,2372
grain,2173
save,1977
shelter,8409
discover,6000
simple,2235
stuff,3644
edwin,7393
recognition,3409
counseling,5627
responsibility,2069
iras,6087
furs,4906
noriega,1010
performed,3737
extremely,1965
answered,8613
promises,3212
issuance,4729
households,4917
tele-communications,4203
source,1072
stunning,8436
maneuver,7008
kageyama,6980
accompanying,5580
neither,1400
canton,7909
union,322
cypress,6826
permanently,9771
unsecured,2466
prevention,8326
occasion,9757
invites,9068
negligible,9752
railway,7651
exclusion,6023
turned,959
maurice,9145
convinced,3812
youngsters,9579
speaker,3896
smoking,3760
30-day,3782
palm,7594
receives,4983
stems,4803
yielding,4406
gaubert,6921
differ,8005
stressing,9454
application,4073
kids,3095
liberal,3098
designers,8839
carolinas,8723
hate,6060
consecutive,2210
narcotics,9196
attributes,7270
boston,651
race,2502
accustomed,9591
welcome,4402
deceptive,7358
irony,8168
cardiovascular,8722
producers,855
assumption,2984
mph,9187
successfully,4377
assessed,8629
arrogant,8625
seismic,9391
supportive,8444
publicly,1386
prone,9785
grace,3599
bankruptcy,1025
erich,8909
fulton,5678
midst,5457
assumes,5299
board,146
zero-coupon,3439
subsidiary,661
're,275
20-year,6723
marcus,9140
gave,1220
prevents,7634
bidder,4850
recognizing,9320
champion,4438
pall,9238
elite,8894
lender,6502
storer,7734
truce,7774
13th,5882
charlie,6804
nato,4521
acceleration,7831
ships,3418
fool,8961
its,27
trustee,7200
and,8
interfere,6483
meantime,4322
genetically,8106
publications,3214
flom,9695
results,342
cleanup,3804
sleeping,9423
asset-backed,2646
meat,5726
whether,369
idaho,9036
facilitate,8069
flaws,8086
towns,6682
automatically,4841
catastrophes,7916
insured,2095
billed,8657
under,124
science,2953
franc,5676
twice,1981
exciting,6411
injuries,3603
hence,6465
diluted,3689
settlements,4562
cela,8731
carter,4861
afford,2897
austin,5071
flexible,5123
pope,7622
ringers,3523
continues,1049
north,737
donations,3470
direct-mail,8006
sam,3226
rorer,7680
surfaced,5248
unstable,9847
horse,3979
maintain,1343
belts,6774
new-home,8258
rebounded,4351
major,137
hopes,1099
crowd,3001
asia,2287
ounces,3864
environment,1677
poised,9779
precise,6576
rushing,5818
runs,1690
despite,485
farms,5120
winning,3240
are,26
flooded,8087
korotich,6986
porter,8312
looks,2137
rush,4995
initiatives,4924
rica,3317
capital,180
buck,6333
trials,6248
sales,81
strength,1536
gramm-rudman,4287
tabloid,7173
generates,6922
republican,1403
narrower,8256
lagging,6099
geared,9887
handles,6454
succeed,2280
trinity,6686
ticket,3332
chambers,6802
schemes,7126
allocation,5288
plc,955
lynch,831
crush,5633
class-action,7322
magnified,9737
ship,2361
expiration,3590
jerome,9079
bias,3799
alice,9597
venture,818
gorky,6054
document,5105
buddy,7293
hard,710
between,178
norwegian,8268
understands,7206
survive,3904
advantage,1901
mario,7539
seizures,9393
presumably,9284
discrepancies,5371
weil,7808
cambodia,5929
lawyer,1357
gubernatorial,8998
teach,5850
banxquote,5072
obtained,3397
brooklyn,4084
necessity,7032
volumes,7804
occur,3295
excesses,9683
avon,8637
votes,2114
successes,8438
amoco,3788
objective,6140
enemy,8047
burke,8708
totals,7191
achieve,4063
shah,9953
specific,1231
goldsmith,6052
alive,4414
distributing,9665
recycling,9322
surprise,2639
touting,9504
harvard,3483
course,904
dover,8027
wo,418
merabank,6526
lower-than-expected,9128
expert,3174
yielded,8563
mighty,9747
heels,6463
freshman,8098
bridge,1462
breakup,6331
loser,9125
tanker,8450
old-fashioned,9221
decliners,5643
citizen,6347
pro-democracy,6580
detailing,8001
meanwhile,669
ad,694
indicating,3022
merge,3291
supply,931
transaction,566
tends,6236
harmony,9008
blocked,6321
strikes,4195
engines,4111
fleet,2922
cultural,4878
intent,3025
importing,8150
dissent,8856
welcomed,6270
exhibition,6024
attached,3347
watchers,6708
ailing,6289
credited,6371
fanfare,8939
p.m,7052
seasonally,3320
comparison,3359
fleischmann,9694
nonrecurring,7575
blue-collar,9611
name-dropping,9194
siemens,9415
eurobonds,8919
wings,7815
smart,6216
doctors,3469
c.d.s,5928
justifies,8185
taipei,5251
consented,5963
revisions,6197
sciences,3124
affiliate,2328
cox,8799
mcalpine,7543
attitudes,5301
as,19
bay-area,8650
prebon,6167
predict,2498
resisted,5806
bork,4236
lagged,6098
garbage,5680
passage,4956
barrels,1841
tenants,7761
broadcasters,8692
burger,5319
calgary,7906
attempt,1034
candy,5606
reportedly,3749
listen,4736
ralph,3625
fastest-growing,6901
workout,9573
numerous,2553
cambridge,5321
election,1705
communications,777
patent,2064
roughly,1599
sweat,7749
gutfreund,9001
u.s.a,5862
again,554
result,410
notably,4157
theories,7183
medicaid,5728
circle,5083
gin,6446
jet,4730
finland,4284
z,6275
telerate,2076
releases,5802
espn,8915
ferc,9978
departures,6841
attributed,1391
aggressively,3057
leery,9103
bradstreet,4237
benefiting,7281
manufacturer,2182
active,1024
impression,6078
military,759
manville,1645
money-market,3730
rocket,9370
theatre,9491
swelled,7750
fdic,8943
fujitsu,2668
hardly,2804
downright,8870
outside,843
abortion,883
wife,1984
spooked,9440
uncertainties,5864
inner-city,6966
liquor,4314
1980s,2116
february,1785
bristol-myers,5316
streets,3327
history,964
benchmark,1810
photograph,8299
includes,794
smoothly,5832
improvement,1472
mackenzie,5717
shoot,9408
intentionally,9718
discounts,4261
maturing,3996
settle,1945
webster,3053
holmes,6071
commanding,8760
denied,2024
dun,4270
sense,1124
&,82
translate,8478
salespeople,4558
her,199
exclusively,6412
low,615
auditors,7870
economists,1117
fla.,3083
producing,1892
arby,6749
oral,8282
obligations,4524
five,258
stupid,6658
depend,5992
selected,3125
cooperatives,5968
usage,8511
scandals,5524
californians,6793
culture,2344
asea,8627
conglomerate,3684
art,1443
curbing,7979
exterior,5389
painewebber,1620
sour,5836
petrie,5489
trains,6685
institutional,1255
favorite,3379
enforcers,8048
else,1394
dunkin,8034
playoffs,9905
owners,1276
barclays,7277
harold,4290
sharply,1056
upheld,5867
tremendous,4591
dealers,667
190.58-point,8570
deterioration,4675
wayne,7222
secrets,7693
corn,1567
hitachi,4295
concludes,5960
clean-air,8750
activists,3143
profitability,2562
midday,8235
taxable,3542
devise,7366
martin,2399
